osm_id,latitude,longitude,name,type
318199609,46.2915096,11.4565928,PARK HOTEL SACRO CUORE,hotel
26330872,46.2887741,11.4516513,GOCCIA D'ORO,hotel garni
262118762,46.3055,11.463,UTILI FULVIO,appartamenti vacanze
23970247,46.3032,11.6006,GABRIELLI GIUSEPPINA,appartamenti vacanze
461609182,46.2929,11.4438,HOTEL MARIA,hotel
620728691,46.2378104,11.4769019,EUROTEL DEL CERMIS,hotel
27663668,46.3107,11.6044,FIORINI ZELINDA PERBELLINI RENZO,appartamenti vacanze
23308409,46.2828403,11.4357896,ROSENGARTEN,hotel garni
116535409,46.310638,11.6747376,HOTEL SOLE - BELLAMONTE,hotel
116535451,46.314499,11.661994,NEGRO EMILIO,appartamenti vacanze
24226336,46.3076,11.6006,VOLPETTI FRANCESCA,appartamenti vacanze
64167445,46.2872,11.567,CASA VANZETTA - IDDA PATRIZIA,Bed & Breakfast
63162336,46.3162,11.5031,BERG HOTEL MIRAMONTI,hotel
25996666,46.2871,11.4562,MONTAGNA GIUSY,appartamenti vacanze
27658645,46.317852,11.598482,GNUDI GIANFRANCA,appartamenti vacanze
23970247,46.3056,11.6018,RESIDENCE LAGORAI,residenza turistico alberghiera
23308425,46.2836,11.4374,BRAITO ELVIRA,appartamenti vacanze
318048163,46.288467,11.462169,SAN VALIER,hotel
64194014,46.2724910452049,11.4168119430542,ITALIA,hotel
26628736,46.2915,11.4368,DELVAI ERNESTO,appartamenti vacanze
64743678,46.282358,11.4379361,LOS ANDES,hotel
441574580,46.3122426,11.6037886,DELLAGIACOMA GIUSEPPINA,appartamenti vacanze
432173226,46.285773,11.575428,BRESSANI GIANLUIGI,appartamenti vacanze
253636016,46.2935,11.4582,DEMATTIO MARIA ERNA,appartamenti vacanze
1321861272,46.3009,11.4477,BRAITO LUCIANO,appartamenti vacanze
11465225121,46.2911,11.4618,BETTA NATALINA,appartamenti vacanze
463258241,46.2849,11.4538,IL NIDO - CHELODI COMAI ANNA,Bed & Breakfast
27658637,46.3167,11.5999,LESO ERIBERTO,appartamenti vacanze
1225652926,46.2854528328355,11.4770650863647,GALVAN RENZO,appartamenti vacanze
492163695,46.3131,11.6625,CASA SOREGHINA DI VARESCO MARIA,appartamenti vacanze
492163695,46.3128755,11.6631891,IELLICI BIANCA MARIA,appartamenti vacanze
293241693,46.2905,11.4821,DES ALPES,residenza turistico alberghiera
73548884,46.3418295,11.5401582,SCOIATTOLO,hotel
1243589088,46.2822942358139,11.4362955093384,LA DUCA ELOISA,appartamenti vacanze
313972964,46.2892,11.5117,AL CERVO,hotel
27663668,46.3113,11.6039,DEFLORIAN GERARDO,appartamenti vacanze
24326542,46.28318,11.44086,PICHLER CASA - NICHELA MARILENA PICHLER,Bed & Breakfast
27658638,46.3169991468948,11.5974855422974,VINELLA,hotel
22939327,46.2723959,11.420648,MARCH SARA,appartamenti vacanze
7822905828,46.2885,11.5059,TRETTEL PAOLO,appartamenti vacanze
27192129,46.2866094566127,11.5744292736053,ZANOL TULLIO,appartamenti vacanze
40358026,46.293112,11.460171,CAVADA ANNALISA,appartamenti vacanze
4582538930,46.2906,11.459,DEFRANCESCO GIOVANNI,appartamenti vacanze
441471194,46.3274,11.5907,BONORA RINA,appartamenti vacanze
27658642,46.31311,11.60245,MORANDINI GIUSEPPE,appartamenti vacanze
798466344,46.2894712540643,11.5706956386566,ZORZI GIORGIO,appartamenti vacanze
229699905,46.3225119556636,11.5042304992676,HOTEL SHANDRANI (DIP),hotel
303832083,46.3078,11.6011,PEZZO FAUSTO,appartamenti vacanze
369814322,46.31089,11.60134,GUADAGNINI LORETTA Via Garibaldi,appartamenti vacanze
96832092,46.288,11.4611,ANTONIAZZI PATRIZIA,appartamenti vacanze
520953478,46.2865,11.5597,ZORZI PAOLO,appartamenti vacanze
27658643,46.3111745278179,11.6029357910156,ANCORA,hotel
23308077,46.29095,11.43895,VARESCO  WILMA,appartamenti vacanze
1091285141,46.305309,11.4579089,CASA PER VACANZE VOLPE ROSSA,residenza turistico alberghiera
441463122,46.312,11.5981,BRIGADOI VALENTINO,appartamenti vacanze
123445623,46.3181269,11.50167,BERTASI RITA,appartamenti vacanze
448972818,46.3023,11.6023,GUADAGNINI GIACOMO,appartamenti vacanze
23308409,46.283,11.4349,AMADIO AVERARDO,appartamenti vacanze
489635537,46.2643119,11.337547,CASAL CARLO,appartamenti vacanze
229699908,46.3481,11.4905,DOLOMITI,hotel
441463122,46.312,11.5981,DE VILLA FERRUCCIO,appartamenti vacanze
262468472,46.3051,11.5057,RESIDENCE MICH,residenza turistico alberghiera
1187372675,46.2960981,11.454679,COSTABELLA,hotel garni
25805628,46.2750678,11.4651669,FANTÓ ANTONELLA,appartamenti vacanze
58779178,46.2902,11.4568,CAVIOLA IDA,appartamenti vacanze
600596202,46.3114,11.5993,HOTEL BELLARIA,hotel
697084712,46.2866536,11.5732261,NELE,affittacamere
317777724,46.288032,11.4657867,B&B SEPPI- SEPPI VIVIANA,Bed & Breakfast
168587960,46.2893391,11.4526972,BELLA COSTA,hotel
293241693,46.2905,11.4821,DES ALPES,residenza turistico alberghiera
441469375,46.3113,11.6001,BONINSEGNA GIOVANNI,appartamenti vacanze
1583728920,46.2835294,11.4865719,EL TABIA' DEL MARGARITO,residenza turistico alberghiera
23161220,46.2904,11.5676,POLO,hotel
24066119,46.2824,11.4381,ECCHER RENZO,appartamenti vacanze
27663070,46.3105,11.6012,BENUZZI GIULIO,appartamenti vacanze
77015485,46.2873656974168,11.5613722801208,VANZETTA FRANCESCA,appartamenti vacanze
63162336,46.3162,11.5031,PIAZZI GABRIELE,appartamenti vacanze
26628872,46.3011,11.4456,RIGOTTI ENZO,appartamenti vacanze
23161220,46.2904,11.5676,MONTANARA,hotel
27191729,46.2856233622349,11.5658891201019,CAVADA OLGA,appartamenti vacanze
24066128,46.2802,11.4334,DALPALU' GIOVANNA,appartamenti vacanze
26330885,46.2900935,11.4566416,KINOWEB APPARTAMENTI,appartamenti vacanze
927541697,46.3141,11.6608,ZORZI GIANFRANCO,appartamenti vacanze
1526314493,46.2919029229954,11.4616584777832,HOTEL BELLAVISTA - HBV WINEBAR,hotel
29146411,46.2818,11.5444,BELVEDERE (DIP),hotel
23970247,46.3048,11.6013,MARINO RENATA,appartamenti vacanze
123445623,46.3126122140671,11.5039730072021,HOTEL VILLA DI BOSCO,hotel
70259298,46.3013677,11.4530137,MONSORNO  NADIA,appartamenti vacanze
24846670,46.3098,11.6019,LAFORGIA ANTONIO,appartamenti vacanze
118369045,46.3207929673643,11.5024065971375,HOTEL SHANDRANI,hotel
40357999,46.2958021,11.4603494,GIANMOENA MARIAELENA,appartamenti vacanze
116597814,46.2588,11.3379,HOTEL DOLOMITI,hotel
400445308,46.31683,11.60082,DI GIROLAMO BARBARA,appartamenti vacanze
167096838,46.3144,11.6469,ZALUNA,hotel
64167410,46.2852,11.5388,CASTELIR SUITE HOTEL GARNI',hotel garni
229699908,46.3481,11.4905,SPORT HOTEL LAVAZE',hotel
29146411,46.2818,11.5444,PANORAMA,hotel
110064768,46.2901777,11.4605315,CORSO FRANCO,appartamenti vacanze
396222466,46.30444,11.45522,MICH LUCIA AFFITTACAMERE,affittacamere
140890115,46.2913,11.4639,BERNARDI REMO,appartamenti vacanze
123268442,46.3201867,11.499024,POZZOLE,hotel
25163770,46.28581,11.46419,SPORTING CLUB,hotel
24875081,46.2920752,11.4319375,MUNDA CALOGERO,appartamenti vacanze
1176698243,46.2858754482008,11.4388704299927,RUNGALDIER MARIO,appartamenti vacanze
303826375,46.3102,11.6022,TOURING,hotel
27682921,46.304,11.601,CIMON DOLOMITES HOTEL,hotel
203462704,46.3419835,11.5388294,RESIDENCE VINANTE,residenza turistico alberghiera
64167429,46.28110786125,11.5595161914825,MICH DARIO,appartamenti vacanze
40358149,46.28724,11.4504,VENTURINI ADRIANO,appartamenti vacanze
32364133,46.2860284,11.4811959,MASO CHELO',appartamenti vacanze
58734644,46.288,11.5135,LAGORAI 2°,residenza turistico alberghiera
3727868209,46.2877,11.5391,ZORZI CARLO,appartamenti vacanze
23161220,46.2904,11.5676,HOTEL NELE,hotel
1243589088,46.282485,11.436734,PINETA,hotel
41209177,46.2914,11.4716,HOTEL LAGORAI RESORT & SPA,hotel
24066133,46.2818,11.431,VENTURA ROMANO,appartamenti vacanze
27658655,46.3157,11.6003,ROSE DI BOSCO - LONGO DANILA,Bed & Breakfast
699922054,46.2869575,11.5649995,GENZIANELLA,hotel
998476034,46.3092,11.4356,MASO GANZAIE,hotel
116535452,46.3131,11.6609,CASATI GIULIANO,appartamenti vacanze
697140616,46.2869208511494,11.564649939537,ZORZI GIAMPAOLO,appartamenti vacanze
1451017696,46.2720429,11.4176535,VILLA MONICA - DIPENDENZA,hotel
4594136936,46.2924,11.4619,DOLOMITI,hotel
116535449,46.3139,11.6688,DELLANTONIO LUIGI,appartamenti vacanze
295618970,46.3111901,11.6588808,CAMPING BELLAMONTE,campeggio
110099491,46.2912024,11.4605662,HENDEL LORENZO,appartamenti vacanze
110099491,46.2912024,11.4605662,B&B WALDNER - WALDNER STEFANO,Bed & Breakfast
73548884,46.3418295,11.5401582,SPORT HOTEL PAMPEAGO,hotel
229699908,46.3481,11.4905,ALBERGO BUCANEVE,hotel
23860266,46.3002,11.45,SPINEL BENIAMINO,appartamenti vacanze
94132080,46.312,11.6617,BAITA L'OR,appartamenti vacanze
58734646,46.287,11.51,PIAZZI CLEMENTE,appartamenti vacanze
96827111,46.2906,11.4548,DEMARCHI LORENZO,appartamenti vacanze
40358027,46.2929,11.4601,PIAZZI ANNA MARIA,appartamenti vacanze
492163696,46.3122,11.6663,PARK,affittacamere
96832092,46.2881,11.4602,GRÜNWALD,hotel
30077186,46.2908,11.4677,MARASTONI LAURO,appartamenti vacanze
1155866686,46.2921,11.5115,LAGORAI 1°,residenza turistico alberghiera
27658643,46.3109889,11.6027703,GABRIELLI EVARISTO,appartamenti vacanze
27658638,46.3158,11.5989,SIMEONI RITA,appartamenti vacanze
1270666630,46.288883,11.5075869,BERNARD APARTMENTS,residenza turistico alberghiera
550959605,46.3146,11.472,LA BAITA - BOLOGNANI FRANCO,Bed & Breakfast
229699908,46.3484,11.4907,BACCHINI PATRIZIO,appartamenti vacanze
441491587,46.3175887,11.6000307,IMMOBILIARE SAN VITO,appartamenti vacanze
1252306270,46.300706,11.5058623,LONGO PAOLA,appartamenti vacanze
364810092,46.2906,11.4599,VINANTE DARIA,appartamenti vacanze
110064768,46.2901777,11.4605315,PARK HOTEL VILLA TRUNKA LUNKA,hotel
40357999,46.2958021,11.4603494,MONSORNO MARIA,appartamenti vacanze
23161220,46.2904,11.5676,HOTEL VILLA JOLANDA,hotel
39824792,46.3166,11.5971,GUADAGNINI ANGELA,appartamenti vacanze
492163696,46.3122,11.6663,TORRETTA (DIP),hotel
116535449,46.3139,11.6688,BULFON BRIGADOI NELLA,appartamenti vacanze
24155736,46.2839,11.5434,DEFRANCESCO DOLORES,appartamenti vacanze
40357994,46.2924,11.4582,BONELLI PAOLO,appartamenti vacanze
64167445,46.2869949924448,11.5671014785767,FONTANARI LUIGI,appartamenti vacanze
649201981,46.2819985,11.5149448,AFFITTACAMERE FAM. CESCHINI,affittacamere
24846670,46.3106,11.6014,GABRIELLI DUNIA,appartamenti vacanze
461609182,46.2922735947519,11.4436340332031,ALBERGO BELLARIA,hotel
23308959,46.2884499,11.4492982,BUTTARELLI ATTILIO,appartamenti vacanze
24310653,46.2946018,11.4556249,CASA SILVANO WELPONER,appartamenti vacanze
29146411,46.2818,11.5444,RIO BIANCO,hotel
23970247,46.3048,11.6013,ZANON ENOS,appartamenti vacanze
46165909,46.1133,11.3282,BELVEDERE,hotel
28877702,46.0708488122203,11.6237497329712,BAITA FIGLIEZZI,appartamenti vacanze
698333066,46.1486585315651,11.5146160125732,HOTEL SAT LAGORAI,hotel
225837735,46.1022209570817,11.4889526367188,AL LAGHETTO,residenza turistico alberghiera
300580650,46.0692407,11.6114259,CASA FIORINA,residenza turistico alberghiera
5743236027,46.0160536397623,11.2996101379395,TERMINUS,hotel
334713709,46.0323682940693,11.2303447723389,DA CIOLDA,hotel
171404181,46.0028270426318,11.2464380264282,MOSER MARIA RICCARDA - CASA LIBA,appartamenti vacanze
5751006061,46.0127528753658,11.3030970096588,AL PARCO,affittacamere
3876011271,46.0669185957362,11.523585319519,NAZIONALE,hotel
11986216045,46.1085,11.3023,ALPINO,hotel
7619709815,46.0042,11.2458,MARTINELLI ANNA MARIA,appartamenti vacanze
401954322,46.0507928471089,11.4096450805664,VILLA WAIZ,hotel garni
72667651,46.0059048374363,11.2918639183044,AL BRENTA,hotel
388561437,45.9894,11.2984,PAOLI HOTEL - ANTICA TRATTORIA ALLA VEDOVA,hotel
5743429855,46.0157,11.2954,BELLAVISTA RELAX HOTEL,hotel
5799621340,46.0799,11.5225,HOTEL CRISTO D'ORO,hotel
26773672,46.0278,11.2472,CHALET CAMPOLONGO di OSS REMO E VANNINI AMELIA,appartamenti vacanze
40551902,46.0836,11.2265,RESIDENCE HOTEL MIRALAGO,residenza turistico alberghiera
72760244,46.0394588250821,11.2998676300049,COMPET,hotel
225837735,46.1028160814592,11.4894676208496,CHALET MUSIERA,appartamenti vacanze
1222079482,46.0106143517355,11.2906837463379,MOSCHEN ALESSANDRA,appartamenti vacanze
224157950,46.005,11.2472,PIROGA,hotel
620788837,46.0045932557448,11.2592697143555,CAMPING RIVIERA,campeggio
108738972,46.0904956970005,11.5986442565918,CAMPING LAGORAI,campeggio
65476009,46.0148764145663,11.2962734699249,EDEN LIBARDI,hotel
4215205792,46.0532350913135,11.4570879936218,SAN GIORGIO,residenza turistico alberghiera
120582254,46.0515970126139,11.4096772670746,VILLA ROSA,hotel
28877702,46.0723672300047,11.6290497779846,BAITA LISSA DI BALLERIN EMILIO,appartamenti vacanze
318750696,46.0614768681936,11.6317749023438,CANTERBURY,affittacamere
413711737,46.0688316337916,11.6081070899963,NOEMI BRUNA BRENTARI,appartamenti vacanze
6681794737,45.9975727842012,11.6663217544556,DA REMO,hotel
364777109,46.0666803918037,11.6261744499207,CASA PARADISO,appartamenti vacanze
106875145,46.008,11.3064,IL GLICINE - PALAORO FRANCA,Bed & Breakfast
31723534,46.0166645948594,11.3031077384949,CASA ELI di Ferrari Claudia,appartamenti vacanze
231728175,46.0258132125181,11.2486267089844,CHALET PINETA di OSS REMO E VANNINI AMELIA,appartamenti vacanze
10100657355,46.0121791332399,11.3032740354538,LORENZINI SERGIO,appartamenti vacanze
7687845036,46.0596,11.2372,LA ROTONDA,hotel
799244306,46.0112551723709,11.30042552948,ROMANDA,hotel
231386541,46.0048615363479,11.2602138519287,CAMPEGGIO SPIAGGIA,campeggio
511337508,46.0161132454348,11.3154244422913,SCARANO',hotel
5772430060,46.009399752717,11.3126564025879,CASA DEI CILIEGI - Libardi Antonio,appartamenti vacanze
31872901,46.0418575,11.3067494,GRISENTI ROBERTO,appartamenti vacanze
5763084834,46.0082894517523,11.3008546829224,OSLER GIACOMO,appartamenti vacanze
6662865615,46.0090495259599,11.3124847412109,IDEAL,hotel
669128408,46.0281,11.2294,GULLIVER,hotel
10881631643,46.0581699,11.52232,PIZZINI ANGELA,appartamenti vacanze
5763498909,46.0101,11.3024,NADALINI GIULIANO,appartamenti vacanze
65475955,46.0133,11.2944,MARTELLO GUIDO,appartamenti vacanze
6611557710,45.9984410755044,11.2643069028854,BRIDA ALBERTO,appartamenti vacanze
481282430,46.035228449668,11.6472244262695,AL CACCIATORE,affittacamere
4331363662,46.0172233893427,11.6357553005219,CONCA D'ORO (DIP),hotel
5759889168,46.0099,11.2942,PACHER MARIO,appartamenti vacanze
447284028,46.1120843144361,11.4948534965515,LA RUSCOLETTA,hotel
298271996,46.0282565610645,11.2328338623047,CAMPING PUNTA INDIANI,campeggio
26773675,46.0327,11.2474,CONCORDIA,hotel
247106817,46.0799884606992,11.6398966312408,KAPRIOL,hotel
6749354204,46.081314,11.5212475,APPARTAMENTO AI TISI  di Cirulli Egle,appartamenti vacanze
5994950135,46.0084384867338,11.314480304718,MIRAVALLE,hotel
396220160,46.0253066511327,11.2285959720612,MEZZOLAGO,hotel
299963432,46.0676480888854,11.6337060928345,CASTELTESINO CAMPING,campeggio
5755545827,46.0127603265231,11.2977004051208,PEDROTTI,hotel
5772452589,46.0097,11.3118,BERTOLINI ALESSANDRA,appartamenti vacanze
9311530903,46.0107,11.3034,MANFREDI LIA,appartamenti vacanze
233412190,46.081268486046,11.537082195282,BAITA MIRALEFRE,appartamenti vacanze
799244067,46.0143772039101,11.3016164302826,CLAUDIA,hotel
4331363662,46.0172159387867,11.6356801986694,CONCA D'ORO,hotel
610901204,46.0455208054936,11.409387588501,PARK HOTEL VILLA ANGIOLINA,hotel
5748777160,46.012,11.3005,VETTORAZZI ROSANNA,appartamenti vacanze
1049119566,46.0153,11.2967,LA PACE (DIP),hotel
65608578,46.0169,11.2942,HOTEL LEVICO,hotel
108736160,46.0694792230928,11.6339635848999,BAITA CORNALÈ,appartamenti vacanze
78239149,46.1181085739068,11.654691696167,BAITA DEGLI ANGELI di Walter Viero,appartamenti vacanze
4028228713,46.02497,11.22842,BERGAMO MARTA,appartamenti vacanze
65608580,46.0151,11.286,PARK HOTEL DU LAC,hotel
203801476,46.0427654423075,11.3145446777344,HOTEL ROMA,hotel
121382480,46.0518,11.4013,CASA CADENZI di Postai Riccardo,appartamenti vacanze
5743429893,46.0155,11.2956,CONCORDIA,hotel
361672335,46.0681691495181,11.5288639068604,AFFITTACAMERE TOMASELLI,affittacamere
4596313902,46.0524383954692,11.4946925640106,CASA GABRIELLA,residenza turistico alberghiera
380380482,46.1443696235541,11.5128135681152,EX CASINA FORESTALE - EX MALGA CENON DI SOTTO,residenza turistico alberghiera
139857394,46.0532797655065,11.4571094512939,SAN GIORGIO,affittacamere
6252057530,46.0195,11.2636,"HOTEL RESIDENCE BAR ""DA REMO""",residenza turistico alberghiera
5759825449,46.0107,11.294,CIPOLLA RINO,appartamenti vacanze
220186058,46.0039523579267,11.258647441864,APPARTAMENTO AL LAGO,appartamenti vacanze
401999398,46.0390119697384,11.2341642379761,VILLA SOPHIE,appartamenti vacanze
5772609368,46.0088,11.3123,CETTO MARIO,appartamenti vacanze
301398703,46.0065755206029,11.2474679946899,PENISOLA VERDE,campeggio
371876053,46.0972960563313,11.2974214553833,LA MARIANNA - PRATI GIULIO,Bed & Breakfast
298285514,46.005,11.2615,CAMPING MARIO,campeggio
737106071,46.0088,11.291,ANTONIOLLI,hotel
9630119390,46.0621,11.6343,BRAUS SIRO,appartamenti vacanze
1049119566,46.0153,11.2967,LA PACE,hotel
570699486,46.0398014117316,11.2420606613159,MERIDIANA,hotel
799244207,46.0112998805103,11.3000178337097,ANTICA ROSA,hotel
9605726969,46.0603,11.6349,MORANDUZZO PIERSISTO,appartamenti vacanze
65476009,46.015,11.2964,MAGNAGO GIORGIO,appartamenti vacanze
5748578379,46.014559751613,11.3018471002579,CRISTALLO,hotel
149077293,46.0543519352979,11.422905921936,CORONATA HAUS,affittacamere
423844092,46.1188671376725,11.6885089874268,PIZZO DEGLI UCCELLI,hotel
4545112892,46.0297463547353,11.2568664550781,HOTEL MARGHERITA,hotel
468998808,46.0501524847217,11.2524461746216,MIRAMONTI,hotel
445790987,46.064469512512,11.6322791576385,ALPINA,hotel
1305427478,45.9953964062115,11.2666511535645,GILDA,hotel
5755496467,46.01205991335,11.2949270009995,APPARTAMENTO VERDEBLEU - CARLINI CARLA,appartamenti vacanze
105602343,46.0028270426318,11.2414920330048,APPARTAMENTO AL LAGO,appartamenti vacanze
6793166937,46.0050254849648,11.3331484794617,B&B RENE' - COPAT RENATA,Bed & Breakfast
65476009,46.0148466110715,11.2961661815643,LIBERTY,hotel
40551902,46.0836,11.2264,AURORA,hotel
5759889186,46.0104550768499,11.2980397045612,GELMETTI MERCEDES,appartamenti vacanze
5755496469,46.0138183806658,11.2938380241394,GROFF GIORGIO,appartamenti vacanze
103069968,46.1291,11.349,STELDERHOF,appartamenti vacanze
364777109,46.0658020059187,11.6269254684448,ZAMPIERO GIUSEPPINA,appartamenti vacanze
418084202,46.0657424538273,11.6286635398865,PASQUALIN IDA,appartamenti vacanze
187831429,45.9926907210768,11.2591302394867,ALLA TORRE,hotel
229110821,46.1140627241198,11.6182136535645,CAMPING VALMALENE,campeggio
12050857893,46.0691963689303,11.6078174114227,AVANZO MARIA,appartamenti vacanze
5748578324,46.01594933,11.302528381,B&B DOMUSFLAVIA - FAM. DECARLI - DECARLI STEFANO,Bed & Breakfast
7687845036,46.0596,11.2372,TURISMO,hotel
2418179246,46.077339011571,11.456401348114,NEGRITELLA,hotel
5748667831,46.0129689585196,11.2983924150467,VITTORIA,hotel
331711279,46.0745,11.3036,AQUILA NERA,hotel
6340217935,46.0572705142721,11.5212464332581,SOGGIORNO CARRARO,appartamenti vacanze
390202382,46.0058452207613,11.2630462646484,LIDO,hotel
65476016,46.0146826915631,11.2990736961365,HOTEL ELITE,hotel
65608558,46.0145,11.2878,FLORIDA,hotel
120582205,46.0498099622576,11.4094519615173,PALACE HOTEL CASA DI SALUTE RAPHAEL,hotel
7667351361,46.0718,11.4921,LE ROSE - CAPRA GIOVANNI,Bed & Breakfast
1151340824,46.0342378396148,11.2459874153137,BANELLI MARIO,appartamenti vacanze
3917212935,46.0544802,11.4593676,LOCANDA IN BORGO,affittacamere
274085436,46.0941563885027,11.2337779998779,ALLA COMPARSA,hotel
5774731838,46.0121,11.3161,CETTO GIANCARLO,appartamenti vacanze
47511860,46.1013580153235,11.4868497848511,CHALET MUSIERA,appartamenti vacanze
6593024305,46.0712,11.4718,RONCEGNO,hotel
47131638,46.0041,11.2444,FERRARI MICHELA,appartamenti vacanze
282013578,46.0546,11.2358,DEFLORIAN GIOVANNA,appartamenti vacanze
5759889212,46.0092961,11.294123,MOSCHEN ALESSANDRA,appartamenti vacanze
106413098,46.0695983191487,11.2246799468994,AL PONTE,hotel garni
521528962,46.0751,11.2107,ALBERGO RISTORANTE CIRE',hotel
268421250,46.0857334582668,11.2153244018555,MADRANO,hotel
30970749,45.9950237301642,11.3133430480957,CASA GIALLA,casa per ferie
120227200,46.0388369504105,11.234872341156,ROSATI MARIA GRAZIA,appartamenti vacanze
5763437465,46.0119,11.299,GAIGHER PAOLO,appartamenti vacanze
103069968,46.1291,11.349,MAS DE L'ORS,appartamenti vacanze
799244470,46.0139226947667,11.302056312561,SANDRO (DIP),hotel
65608541,46.0078,11.2928,HOTEL BAVARIA,hotel
1083324396,46.0024389,11.254469,CAMPING PUNTA LAGO,campeggio
121260772,46.0473526736072,11.3915348052979,B&B MONTE TESOBO - DAL FIOR STEFANIA,Bed & Breakfast
298271532,46.0371649293121,11.2363958358765,CAMPEGGIO SAN CRISTOFORO,campeggio
4046069850,46.0396971464544,11.2347006797791,SEDRAN,hotel
43926435,46.0123,11.296,HOTEL MIRALAGO,hotel
5763168362,46.0098095897232,11.2999749183655,SETTICASI FRANCESCA,appartamenti vacanze
225334851,45.9571765971136,11.3289642333984,VEZZENA,hotel
448149738,46.0642834075212,11.6323435306549,ZANETTIN GUSTAVO,appartamenti vacanze
2719640174,46.0418643342568,11.5539264678955,B&B LA CASA DEL GELSOMINO - POPOV DRAGHITA ,Bed & Breakfast
729689601,46.0580355,11.2133885,ASENADA - OSS PEGORAR ROBERTA,Bed & Breakfast
8717963609,46.0023474,11.2455336,BED & BREAKFAST EMI - PISTOLATO PAOLA,Bed & Breakfast
149624843,46.0689,11.6099,ALBERGO CIMA D'ASTA,hotel
10702756535,46.0166794961189,11.6342908143997,LA NUOVA CONCA D'ORO,hotel garni
131849606,46.0080808021035,11.2860488891602,CAMPING LAGO DI LEVICO,campeggio
65608602,46.0153383666814,11.2888383865356,AMBASSADOR,hotel
5751186049,46.0122536455406,11.3028931617737,TOMASI NADIA,appartamenti vacanze
5759889204,46.0106,11.296,VECCHIA FATTORIA,hotel garni
65608577,46.0135,11.2881,HOTEL AL SORRISO,hotel
9605726972,46.060486728763,11.6346073150635,SORDO FRANCO,appartamenti vacanze
30050116,46.0123728650129,11.3059830665588,IMPERIAL GRAND HOTEL TERME,hotel
5763168394,46.0104019851195,11.3003182411194,LORENZINI AURELIA,appartamenti vacanze
6313844442,46.0524,11.4578,CASA TITTI,appartamenti vacanze
481282430,46.041953701001,11.6472887992859,CAMPEGGIO ALICE,campeggio
9930153483,46.0034605010773,11.2566947937012,CAMPING BELVEDERE,campeggio
345701106,46.0121865844745,11.289986371994,SPORT,hotel
417183630,46.0642945738383,11.6313457489014,SORDO FRANCO,appartamenti vacanze
625509309,46.039786516704,11.3001251220703,AURORA,hotel
84787469,46.0716229127811,11.6213464736938,AI VECCHI MOLINI,affittacamere
279523777,46.0730371069234,11.455864906311,CAMPEGGIO AI CASTAGNI,campeggio
5839815571,46.0053808,11.3444768,CASA DELLE MORE - CARBONI ALESSANDRA,Bed & Breakfast
5751006056,46.0143,11.3038,ANNA ANDREATTA,appartamenti vacanze
106774504,46.0132521006846,11.299524307251,LUCIA,hotel
6591719451,46.0151893502917,11.2646341323853,VILLA ESTER,hotel
591077806,46.0804201004719,11.5544682741165,CARRARO,hotel
324180180,46.0044330319863,11.2431013584137,ENERGY HOTEL,hotel
799244470,46.0138779887476,11.3021850585938,SANDRO,hotel
1049119566,46.0153,11.2967,ROCCA (DIP),hotel
6587068011,46.0145839,11.2662951,LA ROSA DEI VENTI - MOSNA GIOVANNA,Bed & Breakfast
515455507,46.0021,11.2647,DI BELLO GIOVANNI,appartamenti vacanze
5763460385,46.0108,11.3006,LORENZINI MONICA,appartamenti vacanze
9783835643,46.0640675249458,11.633448600769,MENGUZZATO SABRINA - CASA VEGLIA,appartamenti vacanze
26773480,46.0591913315693,11.249828338623,AL CASTELLO,hotel
5751186039,46.0126262055383,11.3033974170685,ALLA LOGGIA DELL'IMPERATORE - ANGELI STEFANIA,Bed & Breakfast
5795453674,46.0328,11.3919,ALLA STAZIONE,hotel
31872901,46.0415441022364,11.3081073760986,VILLA ABETINA,appartamenti vacanze
35100545,46.1138842239054,11.3074636459351,CASA DELLE ROSE,appartamenti vacanze
5763498909,46.010107651093,11.3024210929871,NADALINI GIULIANO,appartamenti vacanze
42367215,46.1118,11.2998,MAS DEI OSTI,appartamenti vacanze
587759192,46.1083578687567,11.3026249408722,CENTRALE,hotel
203794141,46.0225055808545,11.3115406036377,CACCIATORE,hotel
5748578351,46.0138,11.3024,ACLER,hotel
5795282822,46.0372,11.3908,ORLER FRANCO,appartamenti vacanze
406265470,46.0686,11.477,CASA ROSSA - DEBORTOLI EUGENIA,Bed & Breakfast
977861430,46.0275861408122,11.2296581268311,VALCANOVER,hotel
8718677329,46.0046901350016,11.2467813491821,MICAMADA,hotel
5839815574,46.0012545438469,11.3409805297852,CARLINI CARLA  - CASA ROBERTO,appartamenti vacanze
121382581,46.0525,11.4101,SEMIRAMIS,hotel
108736160,46.0696429801034,11.634156703949,BAITA CORNALE,appartamenti vacanze
1049119566,46.0153,11.2967,AARITZ,hotel garni
31678061,46.0143213218398,11.2961393594742,AL SALUS,hotel
224157850,46.0071269651149,11.2461805343628,CAMPING FLEIOLA,campeggio
5772430010,46.0085502627065,11.3061654567719,HOTEL DANIELA,hotel
5763498909,46.0101672631742,11.3023567199707,NADALINI GIULIANO,appartamenti vacanze
50730287,46.0728138155206,11.2448072433472,BELVEDERE,hotel
5759889186,46.0104,11.2981,GELMETTI MERCEDES,appartamenti vacanze
11986216045,46.1085,11.3023,CORONA,hotel
106771592,45.9916173547901,11.2616407871246,DUE SPADE,hotel
3465067166,46.1484429791726,11.5229415893555,TEDON,casa per ferie
5774731838,46.0121,11.3161,BELLARIA,hotel
