id,latitude,longitude,name,type,osm_id
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd77e5,46.3098,11.6019,LAFORGIA ANTONIO,appartamenti vacanze,24846670
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd723b,46.3207929673643,11.5024065971375,HOTEL SHANDRANI,hotel,118369045
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd75fa,46.2958021,11.4603494,GIANMOENA MARIAELENA,appartamenti vacanze,40357999
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd797e,46.2588,11.3379,HOTEL DOLOMITI,hotel,116597814
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7693,46.31683,11.60082,DI GIROLAMO BARBARA,appartamenti vacanze,400445308
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd74c6,46.3144,11.6469,ZALUNA,hotel,167096838
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd71e7,46.2852,11.5388,CASTELIR SUITE HOTEL GARNI',hotel garni,64167410
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd79cc,46.3481,11.4905,SPORT HOTEL LAVAZE',hotel,229699908
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd76d3,46.2818,11.5444,PANORAMA,hotel,29146411
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd78cf,46.2901777,11.4605315,CORSO FRANCO,appartamenti vacanze,110064768
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd772e,46.30444,11.45522,MICH LUCIA AFFITTACAMERE,affittacamere,396222466
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd737a,46.2913,11.4639,BERNARDI REMO,appartamenti vacanze,140890115
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd787a,46.3201867,11.499024,POZZOLE,hotel,123268442
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd721d,46.28581,11.46419,SPORTING CLUB,hotel,25163770
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7990,46.2920752,11.4319375,MUNDA CALOGERO,appartamenti vacanze,24875081
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd747e,46.2858754482008,11.4388704299927,RUNGALDIER MARIO,appartamenti vacanze,1176698243
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd74ac,46.3102,11.6022,TOURING,hotel,303826375
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd78e2,46.304,11.601,CIMON DOLOMITES HOTEL,hotel,27682921
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7546,46.3419835,11.5388294,RESIDENCE VINANTE,residenza turistico alberghiera,203462704
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd77cb,46.28110786125,11.5595161914825,MICH DARIO,appartamenti vacanze,64167429
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd71db,46.28724,11.4504,VENTURINI ADRIANO,appartamenti vacanze,40358149
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7984,46.2860284,11.4811959,MASO CHELO',appartamenti vacanze,32364133
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7253,46.288,11.5135,LAGORAI 2°,residenza turistico alberghiera,58734644
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd79e4,46.2877,11.5391,ZORZI CARLO,appartamenti vacanze,3727868209
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7686,46.2904,11.5676,HOTEL NELE,hotel,23161220
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7887,46.282485,11.436734,PINETA,hotel,1243589088
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd76ba,46.2914,11.4716,HOTEL LAGORAI RESORT & SPA,hotel,41209177
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7394,46.2818,11.431,VENTURA ROMANO,appartamenti vacanze,24066133
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd78e8,46.3157,11.6003,ROSE DI BOSCO - LONGO DANILA,Bed & Breakfast,27658655
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7735,46.2869575,11.5649995,GENZIANELLA,hotel,699922054
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7492,46.3092,11.4356,MASO GANZAIE,hotel,998476034
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7235,46.3131,11.6609,CASATI GIULIANO,appartamenti vacanze,116535452
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7259,46.2869208511494,11.564649939537,ZORZI GIAMPAOLO,appartamenti vacanze,697140616
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd75ee,46.2720429,11.4176535,VILLA MONICA - DIPENDENZA,hotel,1451017696
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7881,46.2924,11.4619,DOLOMITI,hotel,4594136936
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd74d3,46.3139,11.6688,DELLANTONIO LUIGI,appartamenti vacanze,116535449
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7680,46.3111901,11.6588808,CAMPING BELLAMONTE,campeggio,295618970
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd724d,46.2912024,11.4605662,HENDEL LORENZO,appartamenti vacanze,110099491
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7477,46.2912024,11.4605662,B&B WALDNER - WALDNER STEFANO,Bed & Breakfast,110099491
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd78dc,46.3418295,11.5401582,SPORT HOTEL PAMPEAGO,hotel,73548884
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd71d5,46.3481,11.4905,ALBERGO BUCANEVE,hotel,229699908
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd79de,46.3002,11.45,SPINEL BENIAMINO,appartamenti vacanze,23860266
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd752c,46.312,11.6617,BAITA L'OR,appartamenti vacanze,94132080
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd796c,46.287,11.51,PIAZZI CLEMENTE,appartamenti vacanze,58734646
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd77f3,46.2906,11.4548,DEMARCHI LORENZO,appartamenti vacanze,96827111
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd76c0,46.2929,11.4601,PIAZZI ANNA MARIA,appartamenti vacanze,40358027
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7540,46.3122,11.6663,PARK,affittacamere,492163696
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd786e,46.2881,11.4602,GRÜNWALD,hotel,96832092
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd766d,46.2908,11.4677,MARASTONI LAURO,appartamenti vacanze,30077186
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd738e,46.2921,11.5115,LAGORAI 1°,residenza turistico alberghiera,1155866686
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd722f,46.3109889,11.6027703,GABRIELLI EVARISTO,appartamenti vacanze,27658643
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd77f9,46.3158,11.5989,SIMEONI RITA,appartamenti vacanze,27658638
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd773b,46.288883,11.5075869,BERNARD APARTMENTS,residenza turistico alberghiera,1270666630
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd76c7,46.3146,11.472,LA BAITA - BOLOGNANI FRANCO,Bed & Breakfast,550959605
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd746b,46.3484,11.4907,BACCHINI PATRIZIO,appartamenti vacanze,229699908
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7972,46.3175887,11.6000307,IMMOBILIARE SAN VITO,appartamenti vacanze,441491587
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7265,46.300706,11.5058623,LONGO PAOLA,appartamenti vacanze,1252306270
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd77df,46.2906,11.4599,VINANTE DARIA,appartamenti vacanze,364810092
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd78f4,46.2901777,11.4605315,PARK HOTEL VILLA TRUNKA LUNKA,hotel,110064768
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7241,46.2958021,11.4603494,MONSORNO MARIA,appartamenti vacanze,40357999
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd74bf,46.2904,11.5676,HOTEL VILLA JOLANDA,hotel,23161220
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7533,46.3166,11.5971,GUADAGNINI ANGELA,appartamenti vacanze,39824792
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7748,46.3122,11.6663,TORRETTA (DIP),hotel,492163696
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7978,46.3139,11.6688,BULFON BRIGADOI NELLA,appartamenti vacanze,116535449
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd79f6,46.2839,11.5434,DEFRANCESCO DOLORES,appartamenti vacanze,24155736
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd71cf,46.2924,11.4582,BONELLI PAOLO,appartamenti vacanze,40357994
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd79f0,46.2869949924448,11.5671014785767,FONTANARI LUIGI,appartamenti vacanze,64167445
it.trentour.domains.core.PointOfInterest.52af16611512e121e8dd7874,46.2819985,11.5149448,AFFITTACAMERE FAM. CESCHINI,affittacamere,649201981
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7485,46.3106,11.6014,GABRIELLI DUNIA,appartamenti vacanze,24846670
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7741,46.2922735947519,11.4436340332031,ALBERGO BELLARIA,hotel,461609182
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7679,46.2884499,11.4492982,BUTTARELLI ATTILIO,appartamenti vacanze,23308959
it.trentour.domains.core.PointOfInterest.52af165f1512e121e8dd7247,46.2946018,11.4556249,CASA SILVANO WELPONER,appartamenti vacanze,24310653
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd76ad,46.2818,11.5444,RIO BIANCO,hotel,29146411
it.trentour.domains.core.PointOfInterest.52af16601512e121e8dd7539,46.3048,11.6013,ZANON ENOS,appartamenti vacanze,23970247
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd857e,46.1133,11.3282,BELVEDERE,hotel,46165909
it.trentour.domains.core.PointOfInterest.52af16941512e121e8dd852a,46.0708488122203,11.6237497329712,BAITA FIGLIEZZI,appartamenti vacanze,28877702
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd8590,46.1486585315651,11.5146160125732,HOTEL SAT LAGORAI,hotel,698333066
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd871c,46.1022209570817,11.4889526367188,AL LAGHETTO,residenza turistico alberghiera,225837735
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd879a,46.0692407,11.6114259,CASA FIORINA,residenza turistico alberghiera,300580650
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8722,46.0160536397623,11.2996101379395,TERMINUS,hotel,5743236027
it.trentour.domains.core.PointOfInterest.52af16941512e121e8dd8536,46.0323682940693,11.2303447723389,DA CIOLDA,hotel,334713709
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8728,46.0028270426318,11.2464380264282,MOSER MARIA RICCARDA - CASA LIBA,appartamenti vacanze,171404181
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88b4,46.0127528753658,11.3030970096588,AL PARCO,affittacamere,5751006061
it.trentour.domains.core.PointOfInterest.52af168f1512e121e8dd8416,46.0669185957362,11.523585319519,NAZIONALE,hotel,3876011271
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd856c,46.1085,11.3023,ALPINO,hotel,11986216045
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd870a,46.0042,11.2458,MARTINELLI ANNA MARIA,appartamenti vacanze,7619709815
it.trentour.domains.core.PointOfInterest.52af16941512e121e8dd853c,46.0507928471089,11.4096450805664,VILLA WAIZ,hotel garni,401954322
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8908,46.0059048374363,11.2918639183044,AL BRENTA,hotel,72667651
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd878e,45.9894,11.2984,PAOLI HOTEL - ANTICA TRATTORIA ALLA VEDOVA,hotel,388561437
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd8584,46.0157,11.2954,BELLAVISTA RELAX HOTEL,hotel,5743429855
it.trentour.domains.core.PointOfInterest.52af16941512e121e8dd8542,46.0799,11.5225,HOTEL CRISTO D'ORO,hotel,5799621340
it.trentour.domains.core.PointOfInterest.52af168f1512e121e8dd8422,46.0278,11.2472,CHALET CAMPOLONGO di OSS REMO E VANNINI AMELIA,appartamenti vacanze,26773672
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8710,46.0836,11.2265,RESIDENCE HOTEL MIRALAGO,residenza turistico alberghiera,40551902
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd8578,46.0394588250821,11.2998676300049,COMPET,hotel,72760244
it.trentour.domains.core.PointOfInterest.52af16941512e121e8dd8548,46.1028160814592,11.4894676208496,CHALET MUSIERA,appartamenti vacanze,225837735
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88a8,46.0106143517355,11.2906837463379,MOSCHEN ALESSANDRA,appartamenti vacanze,1222079482
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8716,46.005,11.2472,PIROGA,hotel,224157950
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8902,46.0045932557448,11.2592697143555,CAMPING RIVIERA,campeggio,620788837
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88a2,46.0904956970005,11.5986442565918,CAMPING LAGORAI,campeggio,108738972
it.trentour.domains.core.PointOfInterest.52af168f1512e121e8dd8428,46.0148764145663,11.2962734699249,EDEN LIBARDI,hotel,65476009
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8794,46.0532350913135,11.4570879936218,SAN GIORGIO,residenza turistico alberghiera,4215205792
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd8470,46.0515970126139,11.4096772670746,VILLA ROSA,hotel,120582254
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd873a,46.0723672300047,11.6290497779846,BAITA LISSA DI BALLERIN EMILIO,appartamenti vacanze,28877702
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88ba,46.0614768681936,11.6317749023438,CANTERBURY,affittacamere,318750696
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd8572,46.0688316337916,11.6081070899963,NOEMI BRUNA BRENTARI,appartamenti vacanze,413711737
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd8476,45.9975727842012,11.6663217544556,DA REMO,hotel,6681794737
it.trentour.domains.core.PointOfInterest.52af168d1512e121e8dd8398,46.0666803918037,11.6261744499207,CASA PARADISO,appartamenti vacanze,364777109
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8740,46.008,11.3064,IL GLICINE - PALAORO FRANCA,Bed & Breakfast,106875145
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88d2,46.0166645948594,11.3031077384949,CASA ELI di Ferrari Claudia,appartamenti vacanze,31723534
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8746,46.0258132125181,11.2486267089844,CHALET PINETA di OSS REMO E VANNINI AMELIA,appartamenti vacanze,231728175
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88d8,46.0121791332399,11.3032740354538,LORENZINI SERGIO,appartamenti vacanze,10100657355
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd845e,46.0596,11.2372,LA ROTONDA,hotel,7687845036
it.trentour.domains.core.PointOfInterest.52af168d1512e121e8dd839e,46.0112551723709,11.30042552948,ROMANDA,hotel,799244306
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88ae,46.0048615363479,11.2602138519287,CAMPEGGIO SPIAGGIA,campeggio,231386541
it.trentour.domains.core.PointOfInterest.52af16941512e121e8dd8530,46.0161132454348,11.3154244422913,SCARANO',hotel,511337508
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd872e,46.009399752717,11.3126564025879,CASA DEI CILIEGI - Libardi Antonio,appartamenti vacanze,5772430060
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd8464,46.0418575,11.3067494,GRISENTI ROBERTO,appartamenti vacanze,31872901
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd8458,46.0082894517523,11.3008546829224,OSLER GIACOMO,appartamenti vacanze,5763084834
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8734,46.0090495259599,11.3124847412109,IDEAL,hotel,6662865615
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88c0,46.0281,11.2294,GULLIVER,hotel,669128408
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd88c6,46.0581699,11.52232,PIZZINI ANGELA,appartamenti vacanze,10881631643
it.trentour.domains.core.PointOfInterest.52af16931512e121e8dd8518,46.0101,11.3024,NADALINI GIULIANO,appartamenti vacanze,5763498909
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd865c,46.0133,11.2944,MARTELLO GUIDO,appartamenti vacanze,65475955
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8770,45.9984410755044,11.2643069028854,BRIDA ALBERTO,appartamenti vacanze,6611557710
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87b8,46.035228449668,11.6472244262695,AL CACCIATORE,affittacamere,481282430
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd892c,46.0172233893427,11.6357553005219,CONCA D'ORO (DIP),hotel,4331363662
it.trentour.domains.core.PointOfInterest.52af16931512e121e8dd8512,46.0099,11.2942,PACHER MARIO,appartamenti vacanze,5759889168
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd875e,46.1120843144361,11.4948534965515,LA RUSCOLETTA,hotel,447284028
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87b2,46.0282565610645,11.2328338623047,CAMPING PUNTA INDIANI,campeggio,298271996
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8662,46.0327,11.2474,CONCORDIA,hotel,26773675
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8938,46.0799884606992,11.6398966312408,KAPRIOL,hotel,247106817
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd847c,46.081314,11.5212475,APPARTAMENTO AI TISI  di Cirulli Egle,appartamenti vacanze,6749354204
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8668,46.0084384867338,11.314480304718,MIRAVALLE,hotel,5994950135
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8932,46.0253066511327,11.2285959720612,MEZZOLAGO,hotel,396220160
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8764,46.0676480888854,11.6337060928345,CASTELTESINO CAMPING,campeggio,299963432
it.trentour.domains.core.PointOfInterest.52af168e1512e121e8dd8410,46.0127603265231,11.2977004051208,PEDROTTI,hotel,5755545827
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd864a,46.0097,11.3118,BERTOLINI ALESSANDRA,appartamenti vacanze,5772452589
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87a6,46.0107,11.3034,MANFREDI LIA,appartamenti vacanze,9311530903
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd8488,46.081268486046,11.537082195282,BAITA MIRALEFRE,appartamenti vacanze,233412190
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd893e,46.0143772039101,11.3016164302826,CLAUDIA,hotel,799244067
it.trentour.domains.core.PointOfInterest.52af16921512e121e8dd84d6,46.0172159387867,11.6356801986694,CONCA D'ORO,hotel,4331363662
it.trentour.domains.core.PointOfInterest.52af16931512e121e8dd8524,46.0455208054936,11.409387588501,PARK HOTEL VILLA ANGIOLINA,hotel,610901204
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd874c,46.012,11.3005,VETTORAZZI ROSANNA,appartamenti vacanze,5748777160
it.trentour.domains.core.PointOfInterest.52af168e1512e121e8dd840a,46.0153,11.2967,LA PACE (DIP),hotel,1049119566
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd8482,46.0169,11.2942,HOTEL LEVICO,hotel,65608578
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87a0,46.0694792230928,11.6339635848999,BAITA CORNALÈ,appartamenti vacanze,108736160
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd846a,46.1181085739068,11.654691696167,BAITA DEGLI ANGELI di Walter Viero,appartamenti vacanze,78239149
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8650,46.02497,11.22842,BERGAMO MARTA,appartamenti vacanze,4028228713
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8656,46.0151,11.286,PARK HOTEL DU LAC,hotel,65608580
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8944,46.0427654423075,11.3145446777344,HOTEL ROMA,hotel,203801476
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8800,46.0518,11.4013,CASA CADENZI di Postai Riccardo,appartamenti vacanze,121382480
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8758,46.0155,11.2956,CONCORDIA,hotel,5743429893
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8806,46.0681691495181,11.5288639068604,AFFITTACAMERE TOMASELLI,affittacamere,361672335
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8752,46.0524383954692,11.4946925640106,CASA GABRIELLA,residenza turistico alberghiera,4596313902
it.trentour.domains.core.PointOfInterest.52af16931512e121e8dd851e,46.1443696235541,11.5128135681152,EX CASINA FORESTALE - EX MALGA CENON DI SOTTO,residenza turistico alberghiera,380380482
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd890e,46.0532797655065,11.4571094512939,SAN GIORGIO,affittacamere,139857394
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd877c,46.0195,11.2636,"HOTEL RESIDENCE BAR ""DA REMO""",residenza turistico alberghiera,6252057530
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd880c,46.0107,11.294,CIPOLLA RINO,appartamenti vacanze,5759825449
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8914,46.0039523579267,11.258647441864,APPARTAMENTO AL LAGO,appartamenti vacanze,220186058
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd859c,46.0390119697384,11.2341642379761,VILLA SOPHIE,appartamenti vacanze,401999398
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8782,46.0088,11.3123,CETTO MARIO,appartamenti vacanze,5772609368
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8818,46.0065755206029,11.2474679946899,PENISOLA VERDE,campeggio,301398703
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8788,46.0972960563313,11.2974214553833,LA MARIANNA - PRATI GIULIO,Bed & Breakfast,371876053
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8812,46.005,11.2615,CAMPING MARIO,campeggio,298285514
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd891a,46.0088,11.291,ANTONIOLLI,hotel,737106071
it.trentour.domains.core.PointOfInterest.52af168d1512e121e8dd83b0,46.0621,11.6343,BRAUS SIRO,appartamenti vacanze,9630119390
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd876a,46.0153,11.2967,LA PACE,hotel,1049119566
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd881e,46.0398014117316,11.2420606613159,MERIDIANA,hotel,570699486
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd858a,46.0112998805103,11.3000178337097,ANTICA ROSA,hotel,799244207
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8926,46.0603,11.6349,MORANDUZZO PIERSISTO,appartamenti vacanze,9605726969
it.trentour.domains.core.PointOfInterest.52af16901512e121e8dd848e,46.015,11.2964,MAGNAGO GIORGIO,appartamenti vacanze,65476009
it.trentour.domains.core.PointOfInterest.52af168e1512e121e8dd8404,46.014559751613,11.3018471002579,CRISTALLO,hotel,5748578379
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8824,46.0543519352979,11.422905921936,CORONATA HAUS,affittacamere,149077293
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd8596,46.1188671376725,11.6885089874268,PIZZO DEGLI UCCELLI,hotel,423844092
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8920,46.0297463547353,11.2568664550781,HOTEL MARGHERITA,hotel,4545112892
it.trentour.domains.core.PointOfInterest.52af168d1512e121e8dd83a4,46.0501524847217,11.2524461746216,MIRAMONTI,hotel,468998808
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8776,46.064469512512,11.6322791576385,ALPINA,hotel,445790987
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8974,45.9953964062115,11.2666511535645,GILDA,hotel,1305427478
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8836,46.01205991335,11.2949270009995,APPARTAMENTO VERDEBLEU - CARLINI CARLA,appartamenti vacanze,5755496467
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8674,46.0028270426318,11.2414920330048,APPARTAMENTO AL LAGO,appartamenti vacanze,105602343
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87dc,46.0050254849648,11.3331484794617,B&B RENE' - COPAT RENATA,Bed & Breakfast,6793166937
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8830,46.0148466110715,11.2961661815643,LIBERTY,hotel,65476009
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd896e,46.0836,11.2264,AURORA,hotel,40551902
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd866e,46.0104550768499,11.2980397045612,GELMETTI MERCEDES,appartamenti vacanze,5759889186
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd86b6,46.0138183806658,11.2938380241394,GROFF GIORGIO,appartamenti vacanze,5755496469
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87f4,46.1291,11.349,STELDERHOF,appartamenti vacanze,103069968
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd86b0,46.0658020059187,11.6269254684448,ZAMPIERO GIUSEPPINA,appartamenti vacanze,364777109
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8680,46.0657424538273,11.6286635398865,PASQUALIN IDA,appartamenti vacanze,418084202
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd882a,45.9926907210768,11.2591302394867,ALLA TORRE,hotel,187831429
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8986,46.1140627241198,11.6182136535645,CAMPING VALMALENE,campeggio,229110821
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8686,46.0691963689303,11.6078174114227,AVANZO MARIA,appartamenti vacanze,12050857893
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8848,46.01594933,11.302528381,B&B DOMUSFLAVIA - FAM. DECARLI - DECARLI STEFANO,Bed & Breakfast,5748578324
it.trentour.domains.core.PointOfInterest.52af16951512e121e8dd8608,46.0596,11.2372,TURISMO,hotel,7687845036
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd87ca,46.077339011571,11.456401348114,NEGRITELLA,hotel,2418179246
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd8980,46.0129689585196,11.2983924150467,VITTORIA,hotel,5748667831
it.trentour.domains.core.PointOfInterest.52af16921512e121e8dd8500,46.0745,11.3036,AQUILA NERA,hotel,331711279
it.trentour.domains.core.PointOfInterest.52af16921512e121e8dd8506,46.0572705142721,11.5212464332581,SOGGIORNO CARRARO,appartamenti vacanze,6340217935
it.trentour.domains.core.PointOfInterest.52af16961512e121e8dd867a,46.0058452207613,11.2630462646484,LIDO,hotel,390202382
